sales_key,date_key,customer_key,movie_key,store_key,sales_amount
872,20070216,574,157,2,0.99
873,20070216,574,445,2,5.99
874,20070216,574,299,1,0.99
875,20070219,574,491,2,0.99
876,20070221,574,409,2,6.99
877,20070215,575,55,1,2.99
878,20070216,575,490,1,2.99
879,20070217,575,565,1,4.99
880,20070215,576,921,2,4.99
881,20070216,576,609,1,2.99
882,20070218,576,132,2,0.99
883,20070218,576,483,1,8.99
884,20070219,576,471,2,3.99
885,20070219,576,1000,2,4.99
886,20070221,576,889,1,6.99
887,20070218,577,546,2,3.99
888,20070221,577,162,2,2.99
889,20070221,577,750,1,6.99
890,20070216,578,92,2,6.99
891,20070219,578,834,2,4.99
892,20070221,578,617,1,2.99
893,20070218,579,577,1,5.99
894,20070218,579,119,2,3.99
895,20070220,579,981,2,2.99
896,20070215,580,535,1,0.99
897,20070217,581,402,1,3.99
898,20070217,581,462,2,2.99
899,20070217,581,255,2,4.99
900,20070216,582,592,2,2.99
901,20070218,582,987,1,7.99
902,20070220,582,266,2,0.99
903,20070215,583,807,1,3.99
904,20070218,583,710,2,9.99
905,20070219,583,227,1,4.99
906,20070219,583,861,2,5.99
907,20070219,583,417,1,3.99
908,20070221,583,283,1,0.99
909,20070215,584,205,1,3.99
910,20070221,584,892,1,6.99
911,20070215,585,355,2,0.99
912,20070215,585,991,2,7.99
913,20070219,585,819,1,0.99
914,20070220,585,789,2,3.99
915,20070215,586,73,2,2.99
916,20070215,586,595,1,0.99
917,20070215,587,270,2,2.99
918,20070217,587,330,2,4.99
919,20070218,587,72,1,2.99
920,20070218,587,902,2,4.99
921,20070217,588,162,1,2.99
922,20070217,588,421,2,6.99
923,20070218,588,755,2,7.99
924,20070218,588,561,1,2.99
925,20070220,588,109,1,3.99
926,20070215,589,693,1,4.99
927,20070216,589,510,1,4.99
928,20070219,589,683,1,8.99
929,20070219,589,980,1,8.99
930,20070220,589,863,2,2.99
931,20070215,590,137,2,7.99
932,20070218,590,463,1,2.99
933,20070219,590,147,1,2.99
934,20070220,590,678,1,6.99
935,20070220,590,267,1,9.99
936,20070215,591,651,2,0.99
937,20070221,591,473,2,2.99
938,20070221,591,100,1,4.99
939,20070214,592,915,1,6.99
940,20070215,592,305,2,5.99
941,20070215,592,37,2,2.99
942,20070219,592,610,1,0.99
943,20070220,592,759,2,7.99
944,20070217,593,306,1,5.99
945,20070218,593,275,1,4.99
946,20070218,593,691,1,4.99
947,20070219,593,181,2,4.99
948,20070215,594,1000,1,5.99
949,20070216,594,627,2,4.99
950,20070217,594,158,2,2.99
951,20070218,594,253,1,6.99
952,20070219,594,488,1,0.99
953,20070221,594,122,1,1.99
954,20070214,595,533,1,2.99
955,20070221,595,555,1,4.99
956,20070216,596,164,1,1.99
957,20070219,596,882,1,1.99
958,20070218,597,595,1,0.99
959,20070219,597,457,2,4.99
960,20070220,597,1,2,1.99
961,20070220,598,64,2,2.99
962,20070218,599,301,1,1.99
963,20070220,599,138,1,6.99
964,20070221,599,49,2,4.99
965,20070221,599,100,2,6.99
966,20070215,202,35,2,2.99
967,20070215,202,244,1,4.99
968,20070220,202,743,1,0.99
969,20070220,202,981,1,0.99
970,20070215,203,131,1,4.99
971,20070216,203,349,2,2.99
972,20070220,203,579,1,7.99
973,20070221,203,445,1,2.99
974,20070215,204,770,2,2.99
975,20070216,204,500,1,7.99
976,20070217,204,106,1,4.99
977,20070217,204,811,1,7.99
978,20070217,204,445,2,2.99
979,20070219,204,173,2,4.99
980,20070215,205,773,1,2.99
981,20070215,205,494,2,4.99
982,20070216,205,257,2,0.99
983,20070218,205,395,2,5.99
984,20070217,206,786,1,0.99
985,20070218,206,551,2,5.99
986,20070220,206,305,1,4.99
987,20070217,207,738,2,3.99
988,20070216,208,863,2,0.99
989,20070217,208,323,2,5.99
990,20070219,208,63,2,0.99
991,20070219,208,43,1,2.99
992,20070220,208,553,2,0.99
993,20070214,1,611,1,5.99
994,20070215,1,228,2,0.99
995,20070215,1,308,1,9.99
996,20070216,1,159,1,4.99
997,20070218,1,44,1,4.99
998,20070218,1,766,1,0.99
999,20070221,1,997,1,3.99
1000,20070217,2,78,1,2.99
1001,20070216,3,854,2,8.99
1002,20070216,3,23,1,6.99
1003,20070217,3,202,1,6.99
1004,20070219,3,855,1,2.99
1005,20070215,4,239,2,4.99
1006,20070216,4,63,1,0.99
1007,20070216,4,42,2,2.99
1008,20070216,4,19,2,0.99
1009,20070217,4,547,2,0.99
1010,20070219,4,448,1,5.99
1011,20070215,5,722,2,3.99
1012,20070216,5,539,1,2.99
1013,20070217,5,941,2,4.99
1014,20070219,5,245,2,2.99
1015,20070220,5,263,2,4.99
1016,20070216,6,730,1,3.99
1017,20070216,6,514,2,2.99
1018,20070217,6,452,2,0.99
1019,20070218,6,395,1,0.99
1020,20070216,7,516,2,0.99
1021,20070218,7,880,1,2.99
1022,20070219,7,631,1,0.99
1023,20070220,7,103,1,4.99
1024,20070220,7,424,2,0.99
1025,20070215,8,42,2,2.99
1026,20070217,8,415,1,5.99
1027,20070220,8,521,1,4.99
1028,20070220,9,856,2,7.99
1029,20070221,9,826,2,4.99
1030,20070216,10,227,2,4.99
1031,20070217,10,407,1,4.99
1032,20070218,10,840,1,3.99
1033,20070219,10,387,2,0.99
1034,20070219,10,344,2,0.99
1035,20070215,11,880,2,6.99
1036,20070217,11,131,2,7.99
1037,20070220,11,812,2,0.99
1038,20070216,12,772,2,5.99
1039,20070218,12,818,1,5.99
1040,20070218,12,922,1,5.99
1041,20070219,12,978,1,4.99
1042,20070220,12,249,1,2.99
1043,20070221,12,924,1,0.99
1044,20070217,13,218,2,2.99
1045,20070218,13,532,2,4.99
1046,20070220,13,823,1,2.99
1047,20070220,13,135,2,8.99
1048,20070215,14,893,2,4.99
1049,20070218,15,59,2,2.99
1050,20070220,15,435,1,5.99
1051,20070220,15,875,1,0.99
1052,20070217,16,871,1,6.99
1053,20070217,16,71,2,7.99
1054,20070220,16,865,1,7.99
1055,20070221,16,646,2,0.99
1056,20070217,17,879,2,5.99
1057,20070219,17,271,2,8.99
1058,20070221,17,838,2,5.99
1059,20070215,18,778,1,5.99
1060,20070216,18,10,2,4.99
1061,20070217,18,356,1,5.99
1062,20070220,18,995,1,8.99
1063,20070219,19,786,1,2.99
1064,20070219,19,756,2,2.99
1065,20070221,19,789,2,2.99
1066,20070216,20,948,2,0.99
1067,20070217,20,581,1,3.99
1068,20070218,20,994,1,4.99
1069,20070221,20,707,2,4.99
1070,20070218,21,759,2,7.99
1071,20070218,21,957,1,4.99
1072,20070218,21,690,1,2.99
1073,20070219,21,451,1,4.99
1074,20070220,21,908,2,10.99
1075,20070221,22,876,1,2.99
1076,20070219,23,525,2,1.99
1077,20070219,23,602,2,0.99
1078,20070220,23,289,1,5.99
1079,20070220,23,330,1,4.99
1080,20070221,23,374,1,2.99
1081,20070216,24,4,2,2.99
1082,20070217,24,572,2,2.99
1083,20070217,24,518,1,4.99
1084,20070218,24,183,1,5.99
1085,20070220,24,316,2,7.99
1086,20070215,25,268,2,4.99
1087,20070215,25,835,1,2.99
1088,20070216,25,893,2,6.99
1089,20070219,25,861,1,8.99
1090,20070220,25,145,2,4.99
1091,20070221,25,253,2,4.99
1092,20070215,26,641,2,5.99
1093,20070216,26,645,1,4.99
1094,20070217,26,177,2,9.99
1095,20070218,26,628,2,3.99
1096,20070218,26,771,2,6.99
1097,20070218,26,408,1,4.99
1098,20070219,26,277,1,4.99
1099,20070215,27,444,2,4.99
1100,20070215,27,571,1,4.99
1101,20070216,27,984,1,2.99
1102,20070217,27,476,2,3.99
1103,20070218,27,986,1,2.99
1104,20070219,27,668,2,4.99
1105,20070220,27,641,2,1.99
1106,20070221,27,554,2,3.99
1107,20070215,28,841,2,2.99
1108,20070215,28,265,1,4.99
1109,20070218,28,945,2,3.99
1110,20070219,28,634,2,0.99
1111,20070221,28,54,1,0.99
1112,20070219,29,360,1,0.99
1113,20070219,29,545,1,0.99
1114,20070219,29,354,2,7.99
1115,20070219,29,993,1,2.99
1116,20070219,29,999,2,2.99
1117,20070220,29,22,1,2.99
1118,20070221,29,621,1,2.99
1119,20070217,30,849,1,1.99
1120,20070217,30,149,1,2.99
1121,20070217,30,361,2,4.99
1122,20070219,30,280,2,2.99
1123,20070216,31,487,2,4.99
1124,20070216,31,114,1,1.99
1125,20070218,31,673,1,0.99
1126,20070218,31,139,1,6.99
1127,20070218,31,433,1,7.99
1128,20070218,31,40,2,0.99
1129,20070218,31,906,1,0.99
1130,20070219,31,354,1,4.99
1131,20070220,31,471,2,2.99
1132,20070220,31,382,1,1.99
1133,20070220,31,650,1,0.99
1134,20070217,32,785,1,6.99
1135,20070217,32,358,2,0.99
1136,20070219,32,676,1,5.99
1137,20070220,32,76,1,1.99
1138,20070215,33,324,2,10.99
1139,20070220,33,938,1,8.99
1140,20070217,34,312,2,4.99
1141,20070218,34,624,2,5.99
1142,20070220,34,19,1,0.99
1143,20070216,35,34,2,0.99
1144,20070217,35,138,1,2.99
1145,20070218,35,623,2,4.99
1146,20070218,35,493,2,0.99
1147,20070219,35,572,2,2.99
1148,20070220,35,814,2,4.99
1149,20070219,36,363,1,0.99
1150,20070216,37,60,1,4.99
1151,20070216,37,164,2,1.99
1152,20070216,37,23,2,3.99
1153,20070215,38,951,1,2.99
1154,20070219,38,301,2,1.99
1155,20070219,38,509,2,1.99
1156,20070220,38,134,2,4.99
1157,20070221,38,735,1,3.99
1158,20070216,39,738,2,5.99
1159,20070217,39,233,1,4.99
1160,20070217,39,891,2,0.99
1161,20070218,39,202,1,4.99
1162,20070219,39,760,2,4.99
1163,20070219,39,685,2,4.99
1164,20070218,40,941,1,7.99
1165,20070220,40,242,2,2.99
1166,20070220,40,334,1,4.99
1167,20070221,40,427,1,0.99
1168,20070219,41,420,2,4.99
1169,20070221,41,969,1,7.99
1170,20070215,42,687,1,0.99
1171,20070217,42,51,2,2.99
1172,20070217,42,869,2,3.99
1173,20070218,42,403,1,4.99
1174,20070215,43,60,1,4.99
1175,20070215,44,649,1,3.99
1176,20070218,44,331,1,2.99
1177,20070219,44,388,1,3.99
1178,20070219,44,596,2,4.99
1179,20070216,45,446,1,4.99
1180,20070217,45,760,2,2.99
1181,20070219,45,212,1,4.99
1182,20070221,45,6,1,3.99
1183,20070221,45,110,1,0.99
1184,20070214,46,551,2,4.99
1185,20070215,46,979,2,4.99
1186,20070217,46,727,2,0.99
1187,20070218,46,297,2,2.99
1188,20070220,46,6,1,8.99
1189,20070220,46,989,2,4.99
1190,20070221,46,334,2,4.99
1191,20070217,47,307,1,4.99
1192,20070218,47,1000,1,6.99
1193,20070221,47,189,2,5.99
1194,20070216,48,879,1,9.99
1195,20070219,48,786,2,0.99
1196,20070214,49,807,1,0.99
1197,20070215,49,715,1,9.99
1198,20070216,49,85,2,0.99
1199,20070216,49,731,2,6.99
1200,20070221,49,48,1,4.99
1201,20070215,50,286,2,2.99
1202,20070216,50,748,1,4.99
1203,20070220,50,119,2,0.99
1204,20070220,50,531,2,2.99
1205,20070215,51,64,2,1.99
1206,20070215,51,91,2,0.99
1207,20070215,52,222,1,4.99
1208,20070218,52,538,2,0.99
1209,20070219,52,926,2,2.99
1210,20070220,52,346,1,4.99
1211,20070217,53,744,2,0.99
1212,20070218,53,643,1,2.99
1213,20070220,53,783,1,2.99
1214,20070220,53,645,1,2.99
1215,20070221,53,66,1,0.99
1216,20070216,54,117,1,4.99
1217,20070216,54,228,2,2.99
1218,20070218,54,46,2,6.99
1219,20070219,54,426,2,4.99
1220,20070216,55,638,2,2.99
1221,20070217,55,380,2,2.99
1222,20070220,55,474,2,2.99
1223,20070220,55,915,1,4.99
1224,20070220,55,725,2,4.99
1225,20070216,56,117,2,6.99
1226,20070217,56,523,1,0.99
1227,20070218,56,342,1,4.99
1228,20070220,56,348,2,0.99
1229,20070217,57,292,2,5.99
1230,20070217,57,891,2,0.99
1231,20070218,57,8,2,4.99
1232,20070220,57,137,2,7.99
1233,20070221,57,555,2,0.99
1234,20070218,58,739,1,4.99
1235,20070219,58,377,1,0.99
1236,20070220,58,242,2,0.99
1237,20070215,59,22,1,2.99
1238,20070216,59,301,1,3.99
1239,20070220,59,388,1,3.99
1240,20070215,60,867,1,4.99
1241,20070218,60,586,1,4.99
1242,20070215,62,956,1,6.99
1243,20070215,62,186,1,0.99
1244,20070216,62,387,2,0.99
1245,20070220,62,24,1,4.99
1246,20070220,62,271,1,5.99
1247,20070221,62,963,2,0.99
1248,20070221,62,677,2,3.99
1249,20070216,63,270,2,0.99
1250,20070215,64,374,1,0.99
1251,20070217,64,333,1,2.99
1252,20070217,65,222,2,7.99
1253,20070220,65,308,2,4.99
1254,20070215,66,698,1,2.99
1255,20070217,66,220,1,2.99
1256,20070217,66,139,2,4.99
1257,20070219,66,391,1,2.99
1258,20070219,66,99,1,4.99
1259,20070221,66,546,2,3.99
1260,20070221,66,823,2,6.99
1261,20070217,67,429,2,3.99
1262,20070219,67,317,1,3.99
1263,20070219,67,560,2,0.99
1264,20070221,67,838,1,4.99
1265,20070216,68,71,2,5.99
1266,20070217,68,548,1,8.99
1267,20070219,68,759,2,2.99
1268,20070219,68,858,2,4.99
1269,20070219,68,590,1,2.99
1270,20070216,69,59,1,2.99
1271,20070221,69,384,2,4.99
1272,20070218,70,994,1,4.99
1273,20070217,71,644,2,2.99
1274,20070218,71,578,1,4.99
1275,20070221,71,971,1,5.99
1276,20070218,72,455,1,4.99
1277,20070216,73,79,1,0.99
1278,20070220,73,550,1,4.99
1279,20070218,74,496,2,1.99
1280,20070218,74,11,1,0.99
1281,20070220,74,951,2,1.99
1282,20070221,74,519,2,7.99
1283,20070217,75,476,1,4.99
1284,20070217,75,691,2,7.99
1285,20070219,75,77,2,4.99
1286,20070220,75,129,2,6.99
1287,20070220,75,103,1,4.99
1288,20070215,76,830,2,0.99
1289,20070216,76,68,1,6.99
1290,20070217,76,457,2,0.99
1291,20070218,76,636,1,1.99
1292,20070220,76,940,1,0.99
1293,20070221,76,270,1,0.99
1294,20070216,77,30,1,4.99
1295,20070218,77,613,1,3.99
1296,20070218,77,941,1,8.99
1297,20070220,77,652,1,2.99
1298,20070221,77,599,2,0.99
1299,20070218,78,40,2,2.99
1300,20070220,78,83,1,6.99
1301,20070221,78,798,2,7.99
1302,20070220,79,843,1,4.99
1303,20070220,79,770,2,2.99
1304,20070219,80,482,1,2.99
1305,20070219,80,465,2,8.99
1306,20070221,80,533,1,3.99
1307,20070219,81,625,2,1.99
1308,20070219,81,973,1,5.99
1309,20070221,81,500,2,4.99
1310,20070215,82,395,1,0.99
1311,20070216,82,812,1,0.99
1312,20070218,82,501,2,8.99
1313,20070219,82,892,2,8.99
1314,20070221,82,430,2,0.99
1315,20070215,83,285,2,5.99
1316,20070216,83,360,1,5.99
1317,20070216,83,303,2,3.99
1318,20070221,83,48,2,4.99
1319,20070215,84,491,2,0.99
1320,20070215,84,979,2,4.99
1321,20070216,84,341,1,0.99
1322,20070217,84,785,1,5.99
1323,20070217,84,681,2,0.99
1324,20070218,84,142,1,0.99
1325,20070216,85,604,2,1.99
1326,20070217,85,967,1,5.99
1327,20070219,85,427,1,0.99
1328,20070220,85,174,1,4.99
1329,20070221,85,101,2,1.99
1330,20070221,85,895,1,3.99
1331,20070216,86,98,1,4.99
1332,20070216,86,147,1,0.99
1333,20070217,86,564,2,2.99
1334,20070217,86,470,1,4.99
1335,20070218,86,767,2,4.99
1336,20070220,86,875,2,0.99
1337,20070221,86,346,2,4.99
1338,20070216,87,543,1,4.99
1339,20070217,87,542,1,2.99
1340,20070218,87,57,2,2.99
1341,20070218,87,588,2,4.99
1342,20070220,87,596,2,9.99
1343,20070215,88,502,1,2.99
1344,20070218,88,918,2,7.99
1345,20070219,88,895,2,2.99
1346,20070215,89,253,2,8.99
1347,20070215,89,284,2,7.99
1348,20070217,89,10,1,4.99
1349,20070218,89,101,1,0.99
1350,20070219,89,964,1,7.99
1351,20070217,90,11,2,0.99
1352,20070219,90,816,1,6.99
1353,20070220,90,155,2,0.99
1354,20070215,91,347,1,4.99
1355,20070218,91,282,2,3.99
1356,20070220,91,114,2,0.99
1357,20070221,91,90,2,2.99
1358,20070217,92,95,1,4.99
1359,20070218,92,26,2,0.99
1360,20070219,92,336,1,8.99
1361,20070218,93,406,2,4.99
1362,20070220,93,218,1,0.99
1363,20070215,94,700,2,2.99
1364,20070215,94,329,2,4.99
1365,20070216,94,247,1,3.99
1366,20070219,94,698,1,4.99
1367,20070219,94,471,1,2.99
1368,20070214,95,581,1,2.99
1369,20070215,95,534,2,1.99
1370,20070220,95,437,2,2.99
1371,20070221,95,663,1,0.99
1372,20070215,96,482,1,3.99
1373,20070215,96,791,2,7.99
1374,20070215,96,718,2,0.99
1375,20070218,96,344,1,0.99
1376,20070220,96,575,2,5.99
1377,20070221,96,687,2,0.99
1378,20070221,96,753,2,0.99
1379,20070217,97,529,1,2.99
1380,20070219,97,45,1,4.99
1381,20070221,97,677,2,0.99
1382,20070215,98,987,2,3.99
1383,20070216,98,806,1,5.99
1384,20070218,98,211,1,4.99
1385,20070218,98,634,2,0.99
1386,20070219,98,637,2,4.99
1387,20070221,98,135,1,4.99
1388,20070216,99,703,2,4.99
1389,20070218,99,235,2,2.99
1390,20070215,100,865,2,4.99
1391,20070215,100,56,2,3.99
1392,20070215,100,3,2,2.99
1393,20070221,100,637,2,6.99
1394,20070215,102,55,1,2.99
1395,20070218,102,277,1,8.99
1396,20070215,103,226,1,4.99
1397,20070217,103,280,1,0.99
1398,20070218,103,736,1,0.99
1399,20070219,103,848,1,0.99
1400,20070215,104,914,2,3.99
1401,20070217,104,281,2,0.99
1402,20070220,104,280,2,0.99
1403,20070221,104,773,2,2.99
1404,20070216,105,927,1,3.99
1405,20070217,105,864,1,3.99
1406,20070219,105,733,1,3.99
1407,20070218,106,715,2,4.99
1408,20070220,106,938,1,4.99
1409,20070215,107,576,2,2.99
1410,20070219,107,563,1,6.99
1411,20070219,107,668,1,4.99
1412,20070220,107,759,2,3.99
1413,20070220,107,967,1,3.99
1414,20070220,107,555,2,0.99
1415,20070220,107,733,1,0.99
1416,20070215,108,818,1,4.99
1417,20070215,108,288,2,2.99
1418,20070217,108,1000,1,8.99
1419,20070218,108,49,2,2.99
1420,20070220,108,61,2,4.99
1421,20070216,109,872,2,2.99
1422,20070217,109,782,2,3.99
1423,20070218,109,432,2,6.99
1424,20070219,109,434,2,5.99
1425,20070220,109,296,1,5.99
1426,20070215,110,936,2,8.99
1427,20070216,111,167,1,6.99
1428,20070217,111,432,1,2.99
1429,20070217,111,810,2,1.99
1430,20070218,111,489,1,4.99
1431,20070220,111,288,1,2.99
1432,20070221,111,806,2,2.99
1433,20070216,112,324,1,4.99
1434,20070217,112,16,2,2.99
1435,20070218,112,227,1,4.99
1436,20070220,112,901,2,2.99
1437,20070217,113,979,1,4.99
1438,20070218,113,958,2,2.99
1439,20070219,113,609,2,2.99
1440,20070220,113,622,2,0.99
1441,20070220,113,734,2,8.99
1442,20070220,113,707,2,6.99
1443,20070217,114,162,1,2.99
1444,20070219,114,190,2,7.99
1445,20070220,114,445,1,2.99
1446,20070220,114,287,1,5.99
1447,20070215,115,945,2,0.99
1448,20070215,115,714,2,2.99
1449,20070221,115,486,1,6.99
1450,20070215,116,309,2,0.99
1451,20070215,116,535,1,0.99
1452,20070216,116,670,1,4.99
1453,20070217,116,396,2,4.99
1454,20070219,116,865,1,4.99
1455,20070219,116,326,2,3.99
1456,20070216,117,375,1,2.99
1457,20070221,117,397,1,2.99
1458,20070216,118,444,1,4.99
1459,20070218,118,489,1,0.99
1460,20070221,118,764,2,4.99
1461,20070214,119,177,2,7.99
1462,20070217,119,414,2,2.99
1463,20070221,119,121,1,5.99
1464,20070215,120,736,1,3.99
1465,20070216,120,804,1,4.99
1466,20070217,120,698,2,2.99
1467,20070217,120,172,1,4.99
1468,20070219,120,21,1,9.99
1469,20070220,120,988,2,2.99
1470,20070216,121,869,2,2.99
1471,20070216,121,295,1,1.99
1472,20070215,122,738,1,0.99
1473,20070215,122,854,2,7.99
1474,20070218,122,308,2,3.99
1475,20070218,122,813,2,0.99
1476,20070218,122,100,1,4.99
1477,20070219,122,702,2,4.99
1478,20070219,122,631,1,1.99
1479,20070215,123,770,2,4.99
1480,20070216,123,27,1,0.99
1481,20070216,123,417,2,4.99
1482,20070217,123,213,1,0.99
1483,20070219,123,181,2,2.99
1484,20070218,124,849,2,1.99
1485,20070215,125,667,1,2.99
1486,20070218,125,789,2,3.99
1487,20070219,125,653,1,7.99
1488,20070220,125,279,1,4.99
1489,20070221,126,490,1,2.99
1490,20070215,127,632,1,4.99
1491,20070216,127,828,2,2.99
1492,20070218,127,424,1,3.99
1493,20070218,128,260,2,7.99
1494,20070219,128,511,1,0.99
1495,20070216,129,496,1,0.99
1496,20070219,129,717,2,3.99
1497,20070219,129,663,1,0.99
1498,20070219,129,808,2,4.99
1499,20070220,129,961,1,4.99
1500,20070221,129,664,1,3.99
1501,20070216,130,526,2,2.99
1502,20070217,130,394,1,2.99
1503,20070217,130,571,2,2.99
1504,20070218,130,37,2,2.99
1505,20070219,130,200,2,2.99
1506,20070220,130,563,2,6.99
1507,20070216,131,879,2,9.99
1508,20070216,131,461,2,4.99
1509,20070216,132,595,2,0.99
1510,20070218,132,510,1,4.99
1511,20070218,132,741,1,0.99
1512,20070219,132,353,2,2.99
1513,20070220,132,127,1,4.99
1514,20070220,132,174,1,4.99
1515,20070215,133,53,1,3.99
1516,20070219,133,989,1,7.99
1517,20070220,133,366,1,0.99
1518,20070221,133,142,2,0.99
1519,20070216,134,818,1,9.99
1520,20070216,134,830,2,0.99
1521,20070217,134,34,2,0.99
1522,20070221,134,247,2,5.99
1523,20070215,135,687,2,0.99
1524,20070216,135,833,2,1.99
1525,20070220,135,793,1,2.99
1526,20070217,136,678,1,2.99
1527,20070218,137,434,1,6.99
1528,20070219,137,181,1,2.99
1529,20070220,137,208,1,3.99
1530,20070221,137,601,1,5.99
1531,20070215,138,850,1,0.99
1532,20070217,138,920,1,0.99
1533,20070219,138,917,1,7.99
1534,20070214,139,236,2,2.99
1535,20070216,139,825,1,2.99
1536,20070219,139,12,2,0.99
1537,20070219,139,971,1,7.99
1538,20070216,140,167,2,4.99
1539,20070216,140,806,1,2.99
1540,20070218,140,465,1,6.99
1541,20070220,140,623,1,0.99
1542,20070215,141,179,1,7.99
1543,20070220,141,972,1,7.99
1544,20070221,141,499,1,4.99
1545,20070215,142,795,1,1.99
1546,20070220,142,169,2,2.99
1547,20070217,143,630,2,1.99
1548,20070217,143,58,2,4.99
1549,20070218,143,319,2,3.99
1550,20070219,143,730,2,0.99
1551,20070219,143,791,2,4.99
1552,20070216,144,8,2,5.99
1553,20070217,144,942,2,0.99
1554,20070219,144,719,1,4.99
1555,20070220,144,109,2,4.99
